lemma,lila_id,synset_id,sem_type,definition_pt,lexemes_pt
capio,lilaLemma:92686,02579447-v,relação social,corromper moralmente ou por intemperança ou sensualidade,pervertido
capio,lilaLemma:92686,02579447-v,relação social,corromper moralmente ou por intemperança ou sensualidade,prevaricar
capio,lilaLemma:92686,02579447-v,relação social,corromper moralmente ou por intemperança ou sensualidade,profanar
capio,lilaLemma:92686,02579447-v,relação social,corromper moralmente ou por intemperança ou sensualidade,relaxar
capio,lilaLemma:92686,02579447-v,relação social,corromper moralmente ou por intemperança ou sensualidade,transviar
capio,lilaLemma:92686,02579447-v,relação social,corromper moralmente ou por intemperança ou sensualidade,ulcerar
capio,lilaLemma:92686,00679937-v,cognição,Consulte ajuste ou adequada para agir de uma certa maneira; decidir para agir de uma certa maneira,escolher
capio,lilaLemma:92686,02209936-v,posse,[make use of or accept for some purpose],assumir
capio,lilaLemma:92686,02209936-v,posse,[make use of or accept for some purpose],admitir
capio,lilaLemma:92686,01131473-v,competição,"reter, como de um perigo ou um inimigo; verificar a expansão ou a influência de",conter
capio,lilaLemma:92686,01131473-v,competição,"reter, como de um perigo ou um inimigo; verificar a expansão ou a influência de",resistir
capio,lilaLemma:92686,02510337-v,relação social,[lessen the intensity of; temper; hold in restraint; hold or keep within limits],controlar
capio,lilaLemma:92686,02510337-v,relação social,[lessen the intensity of; temper; hold in restraint; hold or keep within limits],limitar
capio,lilaLemma:92686,02510337-v,relação social,[lessen the intensity of; temper; hold in restraint; hold or keep within limits],refrear
capio,lilaLemma:92686,02394183-v,relação social,"assumir, posições ou funções",ocupar
capio,lilaLemma:92686,02394183-v,relação social,"assumir, posições ou funções",assumir
capio,lilaLemma:92686,02394183-v,relação social,"assumir, posições ou funções",tomar
capio,lilaLemma:92686,02315525-v,posse,[obtain from someone after their death],herdar
capio,lilaLemma:92686,02315525-v,posse,[obtain from someone after their death],herança
capio,lilaLemma:92686,02629535-v,estado,[include or contain; have as a component],abranger
capio,lilaLemma:92686,02629535-v,estado,[include or contain; have as a component],conter
capio,lilaLemma:92686,02629535-v,estado,[include or contain; have as a component],incluir
capio,lilaLemma:92686,02629535-v,estado,[include or contain; have as a component],incorporar
capio,lilaLemma:92686,02629535-v,estado,[include or contain; have as a component],integrar
capio,lilaLemma:92686,01651293-v,criação,Começar uma atividade ou projeto,empreender
capio,lilaLemma:92686,01651293-v,criação,Começar uma atividade ou projeto,tentar
capio,lilaLemma:92686,02679012-v,estado,provar-se capaz ou encaixar-se; atender requisitos,qualificar
capio,lilaLemma:92686,02679012-v,estado,provar-se capaz ou encaixar-se; atender requisitos,qualificar-se
capio,lilaLemma:92686,02700867-v,estado,conter ou deter; ter dentro,compreender
capio,lilaLemma:92686,02700867-v,estado,conter ou deter; ter dentro,conter
capio,lilaLemma:92686,02700867-v,estado,conter ou deter; ter dentro,incluir
capio,lilaLemma:92686,02700867-v,estado,conter ou deter; ter dentro,ter
capio,lilaLemma:92686,02700867-v,estado,conter ou deter; ter dentro,levar
capio,lilaLemma:92686,02700867-v,estado,conter ou deter; ter dentro,portar
capio,lilaLemma:92686,02700867-v,estado,conter ou deter; ter dentro,possuir
capio,lilaLemma:92686,02700867-v,estado,conter ou deter; ter dentro,suportar
capio,lilaLemma:92686,02700867-v,estado,conter ou deter; ter dentro,sustentar
capio,lilaLemma:92686,02272549-v,posse,"[take possession of by force, as after an invasion]",apropriar-se
capio,lilaLemma:92686,02272549-v,posse,"[take possession of by force, as after an invasion]",capturar
capio,lilaLemma:92686,02272549-v,posse,"[take possession of by force, as after an invasion]",conquistar
capio,lilaLemma:92686,02272549-v,posse,"[take possession of by force, as after an invasion]",tomar
capio,lilaLemma:92686,01773130-v,emoção,"manter (a teoria, pensamentos, ou sentimentos)",considerar
capio,lilaLemma:92686,01773130-v,emoção,"manter (a teoria, pensamentos, ou sentimentos)",entreter
capio,lilaLemma:92686,01773130-v,emoção,"manter (a teoria, pensamentos, ou sentimentos)",guardar
capio,lilaLemma:92686,01773130-v,emoção,"manter (a teoria, pensamentos, ou sentimentos)",manter
capio,lilaLemma:92686,01773130-v,emoção,"manter (a teoria, pensamentos, ou sentimentos)",sustentar
capio,lilaLemma:92686,01320009-v,contato,"coletar, a partir de produtos naturais",colher
capio,lilaLemma:92686,01320009-v,contato,"coletar, a partir de produtos naturais",respigar
capio,lilaLemma:92686,01480770-v,contato,pegar ou como se estivesse em uma armadilha,arapucar
capio,lilaLemma:92686,01480770-v,contato,pegar ou como se estivesse em uma armadilha,armadilhar
capio,lilaLemma:92686,01214265-v,contato,"pegar com as mãos, tomar (fisicamente)",agarrar
capio,lilaLemma:92686,01214265-v,contato,"pegar com as mãos, tomar (fisicamente)",pegar
capio,lilaLemma:92686,01214265-v,contato,"pegar com as mãos, tomar (fisicamente)",tomar
capio,lilaLemma:92686,01214265-v,contato,"pegar com as mãos, tomar (fisicamente)",apanhar
capio,lilaLemma:92686,01214265-v,contato,"pegar com as mãos, tomar (fisicamente)",segurar
capio,lilaLemma:92686,02678839-v,estado,[cause to be interested or curious],atrair
capio,lilaLemma:92686,02678839-v,estado,[cause to be interested or curious],intrigar
capio,lilaLemma:92686,02678839-v,estado,[cause to be interested or curious],fascinar
capio,lilaLemma:92686,00588221-v,cognição,pegar o sentido de algo,compreender
capio,lilaLemma:92686,00588221-v,cognição,pegar o sentido de algo,entender
capio,lilaLemma:92686,01215421-v,contato,"sucesso na captura ou apreensão, especialmente depois de uma perseguição",capturar
capio,lilaLemma:92686,01215421-v,contato,"sucesso na captura ou apreensão, especialmente depois de uma perseguição",pegar
capio,lilaLemma:92686,01480149-v,contato,"capturar caçando, ou prendendo",apanhar
capio,lilaLemma:92686,01480149-v,contato,"capturar caçando, ou prendendo",capturar
capio,lilaLemma:92686,01215137-v,contato,pegar em custódia,apreender
capio,lilaLemma:92686,01215137-v,contato,pegar em custódia,prender
capio,lilaLemma:92686,01215137-v,contato,pegar em custódia,aferrolhar
capio,lilaLemma:92686,01215137-v,contato,pegar em custódia,apresar
capio,lilaLemma:92686,01215137-v,contato,pegar em custódia,aprisionar
capio,lilaLemma:92686,01215137-v,contato,pegar em custódia,capturar
capio,lilaLemma:92686,01215137-v,contato,pegar em custódia,clausurar
capio,lilaLemma:92686,01215137-v,contato,pegar em custódia,deter
capio,lilaLemma:92686,01215137-v,contato,pegar em custódia,enclausurar
capio,lilaLemma:92686,01215137-v,contato,pegar em custódia,ferrolhar
capio,lilaLemma:92686,01215137-v,contato,pegar em custódia,pegar
capio,lilaLemma:92686,01215137-v,contato,pegar em custódia,pregar
capio,lilaLemma:92686,01215137-v,contato,pegar em custódia,segurar
capio,lilaLemma:92686,02241621-v,posse,[obtain through intimidation],extorquir
capio,lilaLemma:92686,02241621-v,posse,[obtain through intimidation],arrancar
castra,lilaLemma:138599,00973077-n,ação,o travamento de conflito armado contra um inimigo,guerra
castra,lilaLemma:138599,02944826-n,artefato,Alojamento temporário especialmente construído pelo exército de soldados,acampamento
castra,lilaLemma:138599,00282840-n,ação,um avanço constante,marcha
castra,lilaLemma:138599,00282840-n,ação,um avanço constante,progresso
castra,lilaLemma:138599,00282840-n,ação,um avanço constante,andamento
castra,lilaLemma:138599,00282840-n,ação,um avanço constante,passeata
castra,lilaLemma:138599,05853100-n,cognição,um aspecto particular da vida ou atividade,sector
castra,lilaLemma:138599,05853100-n,cognição,um aspecto particular da vida ou atividade,setor
castra,lilaLemma:138599,05853100-n,cognição,um aspecto particular da vida ou atividade,campo
castra,lilaLemma:138599,05853100-n,cognição,um aspecto particular da vida ou atividade,esfera
castra,lilaLemma:138599,05853100-n,cognição,um aspecto particular da vida ou atividade,âmbito
castra,lilaLemma:138599,02980441-n,artefato,um grande edifício anteriormente ocupado por uma régua e fortificada contra o ataque,castelo
castra,lilaLemma:138599,03386011-n,artefato,uma estrutura defensiva fortificada,fortaleza
castra,lilaLemma:138599,03386011-n,artefato,uma estrutura defensiva fortificada,forte
castra,lilaLemma:138599,08183290-n,grupo,um grande número de pessoas unidas por algum propósito específico,exército
castra,lilaLemma:138599,08183290-n,grupo,um grande número de pessoas unidas por algum propósito específico,multidão
castra,lilaLemma:138599,03420559-n,artefato,"um posto militar fortificado, onde as tropas estão estacionadas",guarnição
causa,lilaLemma:93253,06739990-n,comunicação,uma explicação da causa de algum fenómeno,porquê
causa,lilaLemma:93253,06739990-n,comunicação,uma explicação da causa de algum fenómeno,razão
causa,lilaLemma:93253,06739990-n,comunicação,uma explicação da causa de algum fenómeno,motivo
causa,lilaLemma:93253,05651680-n,cognição,a capacidade para o pensamento racional ou inferência ou discriminação,entendimento
causa,lilaLemma:93253,05651680-n,cognição,a capacidade para o pensamento racional ou inferência ou discriminação,inteligência
causa,lilaLemma:93253,05651680-n,cognição,a capacidade para o pensamento racional ou inferência ou discriminação,razão
causa,lilaLemma:93253,05651680-n,cognição,a capacidade para o pensamento racional ou inferência ou discriminação,compreensão
causa,lilaLemma:93253,05651680-n,cognição,a capacidade para o pensamento racional ou inferência ou discriminação,intelecto
causa,lilaLemma:93253,04923743-n,atributo,propriedades atribuíveis à sua ascendência,extração
causa,lilaLemma:93253,04923743-n,atributo,propriedades atribuíveis à sua ascendência,origem
causa,lilaLemma:93253,05814291-n,cognição,alguma situação ou evento que é pensado,assunto
causa,lilaLemma:93253,05814291-n,cognição,alguma situação ou evento que é pensado,matéria
causa,lilaLemma:93253,05814291-n,cognição,alguma situação ou evento que é pensado,tema
causa,lilaLemma:93253,05814291-n,cognição,alguma situação ou evento que é pensado,tópico
causa,lilaLemma:93253,05814291-n,cognição,alguma situação ou evento que é pensado,carne
causa,lilaLemma:93253,05814291-n,cognição,alguma situação ou evento que é pensado,corpo
causa,lilaLemma:93253,05814291-n,cognição,alguma situação ou evento que é pensado,justa
causa,lilaLemma:93253,05814291-n,cognição,alguma situação ou evento que é pensado,pendência
causa,lilaLemma:93253,05814291-n,cognição,alguma situação ou evento que é pensado,pretexto
causa,lilaLemma:93253,05814291-n,cognição,alguma situação ou evento que é pensado,questão
causa,lilaLemma:93253,05814291-n,cognição,alguma situação ou evento que é pensado,qüestão
causa,lilaLemma:93253,00007347-n,conceito,qualquer entidade que produz um efeito ou é responsável por eventos ou resultados,causa
causa,lilaLemma:93253,00007347-n,conceito,qualquer entidade que produz um efeito ou é responsável por eventos ou resultados,causador
causa,lilaLemma:93253,00007347-n,conceito,qualquer entidade que produz um efeito ou é responsável por eventos ou resultados,agente_causal
causa,lilaLemma:93253,06740402-n,comunicação,uma justificativa para algo existente ou a acontecer,causa
causa,lilaLemma:93253,06740402-n,comunicação,uma justificativa para algo existente ou a acontecer,fundamento
causa,lilaLemma:93253,06740402-n,comunicação,uma justificativa para algo existente ou a acontecer,motivo
causa,lilaLemma:93253,06740402-n,comunicação,uma justificativa para algo existente ou a acontecer,razão
causa,lilaLemma:93253,06599788-n,comunicação,o assunto de uma conversa ou discussão,assunto
causa,lilaLemma:93253,06599788-n,comunicação,o assunto de uma conversa ou discussão,matéria
causa,lilaLemma:93253,06599788-n,comunicação,o assunto de uma conversa ou discussão,tema
causa,lilaLemma:93253,06599788-n,comunicação,o assunto de uma conversa ou discussão,tópico
causa,lilaLemma:93253,06599788-n,comunicação,o assunto de uma conversa ou discussão,conteúdo
causa,lilaLemma:93253,06599788-n,comunicação,o assunto de uma conversa ou discussão,fundo
causa,lilaLemma:93253,06599788-n,comunicação,o assunto de uma conversa ou discussão,ideia
causa,lilaLemma:93253,06599788-n,comunicação,o assunto de uma conversa ou discussão,objeto
causa,lilaLemma:93253,06599788-n,comunicação,o assunto de uma conversa ou discussão,temática
causa,lilaLemma:93253,06599788-n,comunicação,o assunto de uma conversa ou discussão,terreno
causa,lilaLemma:93253,06009086-n,cognição,o ponto de intersecção de eixos de coordenadas; em que os valores das coordenadas são todos zero,origem
causa,lilaLemma:93253,06009086-n,cognição,o ponto de intersecção de eixos de coordenadas; em que os valores das coordenadas são todos zero,Origem de coordenadas
causa,lilaLemma:93253,01182654-n,ação,um termo abrangente para qualquer processo em um tribunal de direito segundo o qual um indivíduo procura uma solução jurídica,causa
causa,lilaLemma:93253,01182654-n,ação,um termo abrangente para qualquer processo em um tribunal de direito segundo o qual um indivíduo procura uma solução jurídica,pleito
causa,lilaLemma:93253,01182654-n,ação,um termo abrangente para qualquer processo em um tribunal de direito segundo o qual um indivíduo procura uma solução jurídica,processo
causa,lilaLemma:93253,01182654-n,ação,um termo abrangente para qualquer processo em um tribunal de direito segundo o qual um indivíduo procura uma solução jurídica,processo judicial
causa,lilaLemma:93253,01195867-n,ação,"(Lei) a determinação da culpa ou inocência de uma pessoa, atraves do processo legal apropriado",julgamento
causa,lilaLemma:93253,01195867-n,ação,"(Lei) a determinação da culpa ou inocência de uma pessoa, atraves do processo legal apropriado",juízo
causa,lilaLemma:93253,01195867-n,ação,"(Lei) a determinação da culpa ou inocência de uma pessoa, atraves do processo legal apropriado",processo
causa,lilaLemma:93253,05819149-n,cognição,fato que justifica logicamente alguma premissa ou conclusão,motivo
causa,lilaLemma:93253,05819149-n,cognição,fato que justifica logicamente alguma premissa ou conclusão,razão
causa,lilaLemma:93253,04669247-n,atributo,uma forma de confiabilidade; a característica de ser responsável perante alguém por algo ou ser responsável por sua conduta,responsabilidade
causa,lilaLemma:93253,07323922-n,evento,um evento que é um começo; uma primeira parte ou estágio de eventos subsequentes,começo
causa,lilaLemma:93253,07323922-n,evento,um evento que é um começo; uma primeira parte ou estágio de eventos subsequentes,gênese
causa,lilaLemma:93253,07323922-n,evento,um evento que é um começo; uma primeira parte ou estágio de eventos subsequentes,iniciação
